# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-04-22 18:06:03 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15290000 L SUSITNA R NR PALMER AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15290000
#            TS   parameter     statistic     Description
#           783       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=15290000&ts_ids=783]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	783_00060_00003	783_00060_00003_cd
USGS	15290000	1950-03-28	16.0	A
USGS	15290000	1950-03-29	15.0	A
USGS	15290000	1950-03-30	16.0	A
USGS	15290000	1950-03-31	16.0	A
USGS	15290000	1950-04-01	15.0	A
USGS	15290000	1950-04-02	15.0	A
USGS	15290000	1950-04-03	15.0	A
USGS	15290000	1950-04-04	15.0	A
USGS	15290000	1950-04-05	15.0	A
USGS	15290000	1950-04-06	16.0	A
USGS	15290000	1950-04-07	16.0	A
USGS	15290000	1950-04-08	16.0	A
USGS	15290000	1950-04-09	16.0	A
USGS	15290000	1950-04-10	16.0	A
USGS	15290000	1950-04-11	17.0	A
USGS	15290000	1950-04-12	17.0	A
USGS	15290000	1950-04-13	17.0	A
USGS	15290000	1950-04-14	18.0	A
USGS	15290000	1950-04-15	18.0	A
USGS	15290000	1950-04-16	18.0	A
USGS	15290000	1950-04-17	18.0	A
USGS	15290000	1950-04-18	18.0	A
USGS	15290000	1950-04-19	19.0	A
USGS	15290000	1950-04-20	20.0	A
USGS	15290000	1950-04-21	20.0	A
USGS	15290000	1950-04-22	20.0	A
USGS	15290000	1950-04-23	19.0	A
USGS	15290000	1950-04-24	20.0	A
USGS	15290000	1950-04-25	21.0	A
USGS	15290000	1950-04-26	21.0	A
USGS	15290000	1950-04-27	20.0	A
USGS	15290000	1950-04-28	19.0	A
USGS	15290000	1950-04-29	19.0	A
USGS	15290000	1950-04-30	21.0	A
USGS	15290000	1950-05-01	23.0	A
USGS	15290000	1950-05-02	25.0	A
USGS	15290000	1950-05-03	25.0	A
USGS	15290000	1950-05-04	25.0	A
USGS	15290000	1950-05-05	24.0	A
USGS	15290000	1950-05-06	25.0	A
USGS	15290000	1950-05-07	25.0	A
USGS	15290000	1950-05-08	27.0	A
USGS	15290000	1950-05-09	33.0	A
USGS	15290000	1950-05-10	32.0	A
USGS	15290000	1950-05-11	31.0	A
USGS	15290000	1950-05-12	30.0	A
USGS	15290000	1950-05-13	29.0	A
USGS	15290000	1950-05-14	31.0	A
USGS	15290000	1950-05-15	38.0	A
USGS	15290000	1950-05-16	57.0	A
USGS	15290000	1950-05-17	76.0	A
USGS	15290000	1950-05-18	67.0	A
USGS	15290000	1950-05-19	53.0	A
USGS	15290000	1950-05-20	45.0	A
USGS	15290000	1950-05-21	43.0	A
USGS	15290000	1950-05-22	46.0	A
USGS	15290000	1950-05-23	45.0	A
USGS	15290000	1950-05-24	46.0	A
USGS	15290000	1950-05-25	52.0	A
USGS	15290000	1950-05-26	68.0	A
USGS	15290000	1950-05-27	114	A
USGS	15290000	1950-05-28	113	A
USGS	15290000	1950-05-29	144	A
USGS	15290000	1950-05-30	200	A
USGS	15290000	1950-05-31	188	A
USGS	15290000	1950-06-01	194	A
USGS	15290000	1950-06-02	225	A
USGS	15290000	1950-06-03	209	A
USGS	15290000	1950-06-04	331	A
USGS	15290000	1950-06-05	528	A
USGS	15290000	1950-06-06	641	A
USGS	15290000	1950-06-07	567	A
USGS	15290000	1950-06-08	435	A
USGS	15290000	1950-06-09	660	A
USGS	15290000	1950-06-10	462	A
USGS	15290000	1950-06-11	435	A
USGS	15290000	1950-06-12	372	A
USGS	15290000	1950-06-13	323	A
USGS	15290000	1950-06-14	330	A
USGS	15290000	1950-06-15	456	A
USGS	15290000	1950-06-16	859	A
USGS	15290000	1950-06-17	880	A
USGS	15290000	1950-06-18	908	A
USGS	15290000	1950-06-19	817	A
USGS	15290000	1950-06-20	887	A
USGS	15290000	1950-06-21	663	A
USGS	15290000	1950-06-22	516	A
USGS	15290000	1950-06-23	555	A
USGS	15290000	1950-06-24	573	A
USGS	15290000	1950-06-25	456	A
USGS	15290000	1950-06-26	382	A
USGS	15290000	1950-06-27	382	A
USGS	15290000	1950-06-28	430	A
USGS	15290000	1950-06-29	494	A
USGS	15290000	1950-06-30	603	A
USGS	15290000	1950-07-01	450	A
USGS	15290000	1950-07-02	368	A
USGS	15290000	1950-07-03	410	A
USGS	15290000	1950-07-04	456	A
USGS	15290000	1950-07-05	435	A
USGS	15290000	1950-07-06	456	A
USGS	15290000	1950-07-07	390	A
USGS	15290000	1950-07-08	400	A
USGS	15290000	1950-07-09	430	A
USGS	15290000	1950-07-10	405	A
USGS	15290000	1950-07-11	377	A
USGS	15290000	1950-07-12	327	A
USGS	15290000	1950-07-13	297	A
USGS	15290000	1950-07-14	311	A
USGS	15290000	1950-07-15	462	A
USGS	15290000	1950-07-16	346	A
USGS	15290000	1950-07-17	323	A
USGS	15290000	1950-07-18	319	A
USGS	15290000	1950-07-19	319	A
USGS	15290000	1950-07-20	271	A
USGS	15290000	1950-07-21	262	A
USGS	15290000	1950-07-22	256	A
USGS	15290000	1950-07-23	294	A
USGS	15290000	1950-07-24	534	A
USGS	15290000	1950-07-25	386	A
USGS	15290000	1950-07-26	287	A
USGS	15290000	1950-07-27	259	A
USGS	15290000	1950-07-28	271	A
USGS	15290000	1950-07-29	323	A
USGS	15290000	1950-07-30	327	A
USGS	15290000	1950-07-31	350	A
USGS	15290000	1950-08-01	315	A
USGS	15290000	1950-08-02	301	A
USGS	15290000	1950-08-03	432	A
USGS	15290000	1950-08-04	603	A
USGS	15290000	1950-08-05	494	A
USGS	15290000	1950-08-06	472	A
USGS	15290000	1950-08-07	420	A
USGS	15290000	1950-08-08	377	A
USGS	15290000	1950-08-09	350	A
USGS	15290000	1950-08-10	342	A
USGS	15290000	1950-08-11	342	A
USGS	15290000	1950-08-12	330	A
USGS	15290000	1950-08-13	342	A
USGS	15290000	1950-08-14	330	A
USGS	15290000	1950-08-15	311	A
USGS	15290000	1950-08-16	297	A
USGS	15290000	1950-08-17	280	A
USGS	15290000	1950-08-18	265	A
USGS	15290000	1950-08-19	256	A
USGS	15290000	1950-08-20	247	A
USGS	15290000	1950-08-21	236	A
USGS	15290000	1950-08-22	250	A
USGS	15290000	1950-08-23	227	A
USGS	15290000	1950-08-24	219	A
USGS	15290000	1950-08-25	200	A
USGS	15290000	1950-08-26	190	A
USGS	15290000	1950-08-27	180	A
USGS	15290000	1950-08-28	160	A
USGS	15290000	1950-08-29	150	A
USGS	15290000	1950-08-30	140	A
USGS	15290000	1950-08-31	130	A
USGS	15290000	1950-09-01	123	A
USGS	15290000	1950-09-02	118	A
USGS	15290000	1950-09-03	109	A
USGS	15290000	1950-09-04	106	A
USGS	15290000	1950-09-05	151	A
USGS	15290000	1950-09-06	160	A
USGS	15290000	1950-09-07	262	A
USGS	15290000	1950-09-08	239	A
USGS	15290000	1950-09-09	230	A
USGS	15290000	1950-09-10	206	A
USGS	15290000	1950-09-11	309	A
USGS	15290000	1950-09-12	247	A
USGS	15290000	1950-09-13	211	A
USGS	15290000	1950-09-14	186	A
USGS	15290000	1950-09-15	169	A
USGS	15290000	1950-09-16	158	A
USGS	15290000	1950-09-17	147	A
USGS	15290000	1950-09-18	137	A
USGS	15290000	1950-09-19	129	A
USGS	15290000	1950-09-20	122	A
USGS	15290000	1950-09-21	116	A
USGS	15290000	1950-09-22	113	A
USGS	15290000	1950-09-23	106	A
USGS	15290000	1950-09-24	99.0	A
USGS	15290000	1950-09-25	95.0	A
USGS	15290000	1950-09-26	95.0	A
USGS	15290000	1950-09-27	118	A
USGS	15290000	1950-09-28	137	A
USGS	15290000	1950-09-29	114	A
USGS	15290000	1950-09-30	109	A
USGS	15290000	1950-10-01	104	A
USGS	15290000	1950-10-02	101	A
USGS	15290000	1950-10-03	98.0	A
USGS	15290000	1950-10-04	95.0	A
USGS	15290000	1950-10-05	92.0	A
USGS	15290000	1950-10-06	89.0	A
USGS	15290000	1950-10-07	86.0	A
USGS	15290000	1950-10-08	83.0	A
USGS	15290000	1950-10-09	82.0	A
USGS	15290000	1950-10-10	82.0	A
USGS	15290000	1950-10-11	82.0	A
USGS	15290000	1950-10-12	77.0	A
USGS	15290000	1950-10-13	75.0	A
USGS	15290000	1950-10-14	73.0	A
USGS	15290000	1950-10-15	71.0	A
USGS	15290000	1950-10-16	67.0	A
USGS	15290000	1950-10-17	62.0	A
USGS	15290000	1950-10-18	59.0	A
USGS	15290000	1950-10-19	55.0	A
USGS	15290000	1950-10-20	51.0	A
USGS	15290000	1950-10-21	50.0	A
USGS	15290000	1950-10-22	50.0	A
USGS	15290000	1950-10-23	50.0	A
USGS	15290000	1950-10-24	50.0	A
USGS	15290000	1950-10-25	51.0	A
USGS	15290000	1950-10-26	52.0	A
USGS	15290000	1950-10-27	50.0	A
USGS	15290000	1950-10-28	46.0	A
USGS	15290000	1950-10-29	43.0	A
USGS	15290000	1950-10-30	40.0	A
USGS	15290000	1950-10-31	38.0	A
USGS	15290000	1950-11-01	35.0	A
USGS	15290000	1950-11-02	35.0	A
USGS	15290000	1950-11-03	35.0	A
USGS	15290000	1950-11-04	35.0	A
USGS	15290000	1950-11-05	35.0	A
USGS	15290000	1950-11-06	35.0	A
USGS	15290000	1950-11-07	35.0	A
USGS	15290000	1950-11-08	35.0	A
USGS	15290000	1950-11-09	35.0	A
USGS	15290000	1950-11-10	35.0	A
USGS	15290000	1950-11-11	35.0	A
USGS	15290000	1950-11-12	35.0	A
USGS	15290000	1950-11-13	35.0	A
USGS	15290000	1950-11-14	35.0	A
USGS	15290000	1950-11-15	35.0	A
USGS	15290000	1950-11-16	35.0	A
USGS	15290000	1950-11-17	35.0	A
USGS	15290000	1950-11-18	35.0	A
USGS	15290000	1950-11-19	35.0	A
USGS	15290000	1950-11-20	35.0	A
USGS	15290000	1950-11-21	35.0	A
USGS	15290000	1950-11-22	35.0	A
USGS	15290000	1950-11-23	35.0	A
USGS	15290000	1950-11-24	35.0	A
USGS	15290000	1950-11-25	35.0	A
USGS	15290000	1950-11-26	35.0	A
USGS	15290000	1950-11-27	35.0	A
USGS	15290000	1950-11-28	35.0	A
USGS	15290000	1950-11-29	35.0	A
USGS	15290000	1950-11-30	35.0	A
USGS	15290000	1950-12-01	31.0	A
USGS	15290000	1950-12-02	31.0	A
USGS	15290000	1950-12-03	31.0	A
USGS	15290000	1950-12-04	31.0	A
USGS	15290000	1950-12-05	31.0	A
USGS	15290000	1950-12-06	31.0	A
USGS	15290000	1950-12-07	31.0	A
USGS	15290000	1950-12-08	31.0	A
USGS	15290000	1950-12-09	31.0	A
USGS	15290000	1950-12-10	31.0	A
USGS	15290000	1950-12-11	31.0	A
USGS	15290000	1950-12-12	31.0	A
USGS	15290000	1950-12-13	31.0	A
USGS	15290000	1950-12-14	31.0	A
USGS	15290000	1950-12-15	31.0	A
USGS	15290000	1950-12-16	31.0	A
USGS	15290000	1950-12-17	31.0	A
USGS	15290000	1950-12-18	31.0	A
USGS	15290000	1950-12-19	31.0	A
USGS	15290000	1950-12-20	31.0	A
USGS	15290000	1950-12-21	31.0	A
USGS	15290000	1950-12-22	31.0	A
USGS	15290000	1950-12-23	31.0	A
USGS	15290000	1950-12-24	31.0	A
USGS	15290000	1950-12-25	31.0	A
USGS	15290000	1950-12-26	31.0	A
USGS	15290000	1950-12-27	31.0	A
USGS	15290000	1950-12-28	31.0	A
USGS	15290000	1950-12-29	31.0	A
USGS	15290000	1950-12-30	31.0	A
USGS	15290000	1950-12-31	31.0	A
USGS	15290000	1951-01-01	28.0	A
USGS	15290000	1951-01-02	28.0	A
USGS	15290000	1951-01-03	28.0	A
USGS	15290000	1951-01-04	28.0	A
USGS	15290000	1951-01-05	28.0	A
USGS	15290000	1951-01-06	28.0	A
USGS	15290000	1951-01-07	28.0	A
USGS	15290000	1951-01-08	28.0	A
USGS	15290000	1951-01-09	28.0	A
USGS	15290000	1951-01-10	28.0	A
USGS	15290000	1951-01-11	28.0	A
USGS	15290000	1951-01-12	28.0	A
USGS	15290000	1951-01-13	28.0	A
USGS	15290000	1951-01-14	28.0	A
USGS	15290000	1951-01-15	28.0	A
USGS	15290000	1951-01-16	26.0	A
USGS	15290000	1951-01-17	26.0	A
USGS	15290000	1951-01-18	26.0	A
USGS	15290000	1951-01-19	26.0	A
USGS	15290000	1951-01-20	26.0	A
USGS	15290000	1951-01-21	26.0	A
USGS	15290000	1951-01-22	26.0	A
USGS	15290000	1951-01-23	26.0	A
USGS	15290000	1951-01-24	26.0	A
USGS	15290000	1951-01-25	26.0	A
USGS	15290000	1951-01-26	26.0	A
USGS	15290000	1951-01-27	26.0	A
USGS	15290000	1951-01-28	26.0	A
USGS	15290000	1951-01-29	26.0	A
USGS	15290000	1951-01-30	26.0	A
USGS	15290000	1951-01-31	26.0	A
USGS	15290000	1951-02-01	21.0	A
USGS	15290000	1951-02-02	21.0	A
USGS	15290000	1951-02-03	21.0	A
USGS	15290000	1951-02-04	21.0	A
USGS	15290000	1951-02-05	21.0	A
USGS	15290000	1951-02-06	21.0	A
USGS	15290000	1951-02-07	21.0	A
USGS	15290000	1951-02-08	21.0	A
USGS	15290000	1951-02-09	21.0	A
USGS	15290000	1951-02-10	21.0	A
USGS	15290000	1951-02-11	21.0	A
USGS	15290000	1951-02-12	21.0	A
USGS	15290000	1951-02-13	21.0	A
USGS	15290000	1951-02-14	21.0	A
USGS	15290000	1951-02-15	21.0	A
USGS	15290000	1951-02-16	21.0	A
USGS	15290000	1951-02-17	21.0	A
USGS	15290000	1951-02-18	21.0	A
USGS	15290000	1951-02-19	21.0	A
USGS	15290000	1951-02-20	21.0	A
USGS	15290000	1951-02-21	21.0	A
USGS	15290000	1951-02-22	21.0	A
USGS	15290000	1951-02-23	21.0	A
USGS	15290000	1951-02-24	21.0	A
USGS	15290000	1951-02-25	21.0	A
USGS	15290000	1951-02-26	21.0	A
USGS	15290000	1951-02-27	21.0	A
USGS	15290000	1951-02-28	21.0	A
USGS	15290000	1951-03-01	18.0	A
USGS	15290000	1951-03-02	18.0	A
USGS	15290000	1951-03-03	18.0	A
USGS	15290000	1951-03-04	18.0	A
USGS	15290000	1951-03-05	18.0	A
USGS	15290000	1951-03-06	18.0	A
USGS	15290000	1951-03-07	18.0	A
USGS	15290000	1951-03-08	18.0	A
USGS	15290000	1951-03-09	18.0	A
USGS	15290000	1951-03-10	18.0	A
USGS	15290000	1951-03-11	18.0	A
USGS	15290000	1951-03-12	18.0	A
USGS	15290000	1951-03-13	18.0	A
USGS	15290000	1951-03-14	18.0	A
USGS	15290000	1951-03-15	18.0	A
USGS	15290000	1951-03-16	15.0	A
USGS	15290000	1951-03-17	15.0	A
USGS	15290000	1951-03-18	15.0	A
USGS	15290000	1951-03-19	15.0	A
USGS	15290000	1951-03-20	15.0	A
USGS	15290000	1951-03-21	15.0	A
USGS	15290000	1951-03-22	15.0	A
USGS	15290000	1951-03-23	15.0	A
USGS	15290000	1951-03-24	15.0	A
USGS	15290000	1951-03-25	15.0	A
USGS	15290000	1951-03-26	15.0	A
USGS	15290000	1951-03-27	15.0	A
USGS	15290000	1951-03-28	15.0	A
USGS	15290000	1951-03-29	15.0	A
USGS	15290000	1951-03-30	15.0	A
USGS	15290000	1951-03-31	15.0	A
USGS	15290000	1951-04-01	16.0	A
USGS	15290000	1951-04-02	15.0	A
USGS	15290000	1951-04-03	15.0	A
USGS	15290000	1951-04-04	14.0	A
USGS	15290000	1951-04-05	14.0	A
USGS	15290000	1951-04-06	14.0	A
USGS	15290000	1951-04-07	14.0	A
USGS	15290000	1951-04-08	14.0	A
USGS	15290000	1951-04-09	14.0	A
USGS	15290000	1951-04-10	15.0	A
USGS	15290000	1951-04-11	15.0	A
USGS	15290000	1951-04-12	15.0	A
USGS	15290000	1951-04-13	16.0	A
USGS	15290000	1951-04-14	16.0	A
USGS	15290000	1951-04-15	17.0	A
USGS	15290000	1951-04-16	20.0	A
USGS	15290000	1951-04-17	29.0	A
USGS	15290000	1951-04-18	25.0	A
USGS	15290000	1951-04-19	27.0	A
USGS	15290000	1951-04-20	29.0	A
USGS	15290000	1951-04-21	31.0	A
USGS	15290000	1951-04-22	30.0	A
USGS	15290000	1951-04-23	28.0	A
USGS	15290000	1951-04-24	28.0	A
USGS	15290000	1951-04-25	29.0	A
USGS	15290000	1951-04-26	30.0	A
USGS	15290000	1951-04-27	30.0	A
USGS	15290000	1951-04-28	32.0	A
USGS	15290000	1951-04-29	35.0	A
USGS	15290000	1951-04-30	35.0	A
USGS	15290000	1951-05-01	34.0	A
USGS	15290000	1951-05-02	42.0	A
USGS	15290000	1951-05-03	51.0	A
USGS	15290000	1951-05-04	52.0	A
USGS	15290000	1951-05-05	54.0	A
USGS	15290000	1951-05-06	85.0	A
USGS	15290000	1951-05-07	123	A
USGS	15290000	1951-05-08	137	A
USGS	15290000	1951-05-09	165	A
USGS	15290000	1951-05-10	196	A
USGS	15290000	1951-05-11	209	A
USGS	15290000	1951-05-12	277	A
USGS	15290000	1951-05-13	315	A
USGS	15290000	1951-05-14	287	A
USGS	15290000	1951-05-15	253	A
USGS	15290000	1951-05-16	253	A
USGS	15290000	1951-05-17	253	A
USGS	15290000	1951-05-18	241	A
USGS	15290000	1951-05-19	214	A
USGS	15290000	1951-05-20	214	A
USGS	15290000	1951-05-21	198	A
USGS	15290000	1951-05-22	201	A
USGS	15290000	1951-05-23	203	A
USGS	15290000	1951-05-24	206	A
USGS	15290000	1951-05-25	219	A
USGS	15290000	1951-05-26	214	A
USGS	15290000	1951-05-27	250	A
USGS	15290000	1951-05-28	368	A
USGS	15290000	1951-05-29	395	A
USGS	15290000	1951-05-30	420	A
USGS	15290000	1951-05-31	506	A
USGS	15290000	1951-06-01	859	A
USGS	15290000	1951-06-02	701	A
USGS	15290000	1951-06-03	682	A
USGS	15290000	1951-06-04	1190	A
USGS	15290000	1951-06-05	1190	A
USGS	15290000	1951-06-06	1360	A
USGS	15290000	1951-06-07	1320	A
USGS	15290000	1951-06-08	1370	A
USGS	15290000	1951-06-09	852	A
USGS	15290000	1951-06-10	694	A
USGS	15290000	1951-06-11	585	A
USGS	15290000	1951-06-12	516	A
USGS	15290000	1951-06-13	440	A
USGS	15290000	1951-06-14	390	A
USGS	15290000	1951-06-15	386	A
USGS	15290000	1951-06-16	377	A
USGS	15290000	1951-06-17	338	A
USGS	15290000	1951-06-18	308	A
USGS	15290000	1951-06-19	301	A
USGS	15290000	1951-06-20	262	A
USGS	15290000	1951-06-21	319	A
USGS	15290000	1951-06-22	330	A
USGS	15290000	1951-06-23	851	A
USGS	15290000	1951-06-24	1230	A
USGS	15290000	1951-06-25	943	A
USGS	15290000	1951-06-26	887	A
USGS	15290000	1951-06-27	775	A
USGS	15290000	1951-06-28	663	A
USGS	15290000	1951-06-29	585	A
USGS	15290000	1951-06-30	550	A
USGS	15290000	1951-07-01	615	A
USGS	15290000	1951-07-02	682	A
USGS	15290000	1951-07-03	639	A
USGS	15290000	1951-07-04	645	A
USGS	15290000	1951-07-05	639	A
USGS	15290000	1951-07-06	852	A
USGS	15290000	1951-07-07	591	A
USGS	15290000	1951-07-08	544	A
USGS	15290000	1951-07-09	528	A
USGS	15290000	1951-07-10	533	A
USGS	15290000	1951-07-11	533	A
USGS	15290000	1951-07-12	533	A
USGS	15290000	1951-07-13	511	A
USGS	15290000	1951-07-14	494	A
USGS	15290000	1951-07-15	445	A
USGS	15290000	1951-07-16	435	A
USGS	15290000	1951-07-17	425	A
USGS	15290000	1951-07-18	377	A
USGS	15290000	1951-07-19	445	A
USGS	15290000	1951-07-20	462	A
USGS	15290000	1951-07-21	368	A
USGS	15290000	1951-07-22	500	A
USGS	15290000	1951-07-23	467	A
USGS	15290000	1951-07-24	386	A
USGS	15290000	1951-07-25	338	A
USGS	15290000	1951-07-26	327	A
USGS	15290000	1951-07-27	291	A
USGS	15290000	1951-07-28	301	A
USGS	15290000	1951-07-29	364	A
USGS	15290000	1951-07-30	511	A
USGS	15290000	1951-07-31	368	A
USGS	15290000	1951-08-01	323	A
USGS	15290000	1951-08-02	297	A
USGS	15290000	1951-08-03	280	A
USGS	15290000	1951-08-04	274	A
USGS	15290000	1951-08-05	323	A
USGS	15290000	1951-08-06	280	A
USGS	15290000	1951-08-07	327	A
USGS	15290000	1951-08-08	304	A
USGS	15290000	1951-08-09	280	A
USGS	15290000	1951-08-10	284	A
USGS	15290000	1951-08-11	277	A
USGS	15290000	1951-08-12	271	A
USGS	15290000	1951-08-13	268	A
USGS	15290000	1951-08-14	256	A
USGS	15290000	1951-08-15	253	A
USGS	15290000	1951-08-16	230	A
USGS	15290000	1951-08-17	416	A
USGS	15290000	1951-08-18	377	A
USGS	15290000	1951-08-19	294	A
USGS	15290000	1951-08-20	268	A
USGS	15290000	1951-08-21	265	A
USGS	15290000	1951-08-22	360	A
USGS	15290000	1951-08-23	824	A
USGS	15290000	1951-08-24	506	A
USGS	15290000	1951-08-25	533	A
USGS	15290000	1951-08-26	720	A
USGS	15290000	1951-08-27	1140	A
USGS	15290000	1951-08-28	950	A
USGS	15290000	1951-08-29	866	A
USGS	15290000	1951-08-30	1010	A
USGS	15290000	1951-08-31	768	A
USGS	15290000	1951-09-01	708	A
USGS	15290000	1951-09-02	663	A
USGS	15290000	1951-09-03	561	A
USGS	15290000	1951-09-04	1010	A
USGS	15290000	1951-09-05	974	A
USGS	15290000	1951-09-06	768	A
USGS	15290000	1951-09-07	609	A
USGS	15290000	1951-09-08	528	A
USGS	15290000	1951-09-09	450	A
USGS	15290000	1951-09-10	386	A
USGS	15290000	1951-09-11	522	A
USGS	15290000	1951-09-12	425	A
USGS	15290000	1951-09-13	382	A
USGS	15290000	1951-09-14	380	A
USGS	15290000	1951-09-15	380	A
USGS	15290000	1951-09-16	390	A
USGS	15290000	1951-09-17	478	A
USGS	15290000	1951-09-18	600	A
USGS	15290000	1951-09-19	780	A
USGS	15290000	1951-09-20	675	A
USGS	15290000	1951-09-21	650	A
USGS	15290000	1951-09-22	780	A
USGS	15290000	1951-09-23	650	A
USGS	15290000	1951-09-24	520	A
USGS	15290000	1951-09-25	425	A
USGS	15290000	1951-09-26	382	A
USGS	15290000	1951-09-27	346	A
USGS	15290000	1951-09-28	323	A
USGS	15290000	1951-09-29	294	A
USGS	15290000	1951-09-30	265	A
USGS	15290000	1951-10-01	265	A
USGS	15290000	1951-10-02	241	A
USGS	15290000	1951-10-03	219	A
USGS	15290000	1951-10-04	214	A
USGS	15290000	1951-10-05	198	A
USGS	15290000	1951-10-06	186	A
USGS	15290000	1951-10-07	171	A
USGS	15290000	1951-10-08	158	A
USGS	15290000	1951-10-09	139	A
USGS	15290000	1951-10-10	145	A
USGS	15290000	1951-10-11	137	A
USGS	15290000	1951-10-12	131	A
USGS	15290000	1951-10-13	120	A
USGS	15290000	1951-10-14	120	A
USGS	15290000	1951-10-15	120	A
USGS	15290000	1951-10-16	110	A
USGS	15290000	1951-10-17	110	A
USGS	15290000	1951-10-18	120	A
USGS	15290000	1951-10-19	140	A
USGS	15290000	1951-10-20	150	A
USGS	15290000	1951-10-21	160	A
USGS	15290000	1951-10-22	158	A
USGS	15290000	1951-10-23	145	A
USGS	15290000	1951-10-24	130	A
USGS	15290000	1951-10-25	85.0	A
USGS	15290000	1951-10-26	77.0	A
USGS	15290000	1951-10-27	73.0	A
USGS	15290000	1951-10-28	71.0	A
USGS	15290000	1951-10-29	69.0	A
USGS	15290000	1951-10-30	68.0	A
USGS	15290000	1951-10-31	66.0	A
USGS	15290000	1951-11-01	69.0	A
USGS	15290000	1951-11-02	71.0	A
USGS	15290000	1951-11-03	63.0	A
USGS	15290000	1951-11-04	62.0	A
USGS	15290000	1951-11-05	61.0	A
USGS	15290000	1951-11-06	60.0	A
USGS	15290000	1951-11-07	59.0	A
USGS	15290000	1951-11-08	57.0	A
USGS	15290000	1951-11-09	54.0	A
USGS	15290000	1951-11-10	52.0	A
USGS	15290000	1951-11-11	50.0	A
USGS	15290000	1951-11-12	49.0	A
USGS	15290000	1951-11-13	48.0	A
USGS	15290000	1951-11-14	47.0	A
USGS	15290000	1951-11-15	46.0	A
USGS	15290000	1951-11-16	45.0	A
USGS	15290000	1951-11-17	44.0	A
USGS	15290000	1951-11-18	44.0	A
USGS	15290000	1951-11-19	44.0	A
USGS	15290000	1951-11-20	44.0	A
USGS	15290000	1951-11-21	44.0	A
USGS	15290000	1951-11-22	44.0	A
USGS	15290000	1951-11-23	44.0	A
USGS	15290000	1951-11-24	44.0	A
USGS	15290000	1951-11-25	44.0	A
USGS	15290000	1951-11-26	44.0	A
USGS	15290000	1951-11-27	44.0	A
USGS	15290000	1951-11-28	44.0	A
USGS	15290000	1951-11-29	44.0	A
USGS	15290000	1951-11-30	44.0	A
USGS	15290000	1951-12-01	36.0	A
USGS	15290000	1951-12-02	36.0	A
USGS	15290000	1951-12-03	36.0	A
USGS	15290000	1951-12-04	36.0	A
USGS	15290000	1951-12-05	36.0	A
USGS	15290000	1951-12-06	36.0	A
USGS	15290000	1951-12-07	36.0	A
USGS	15290000	1951-12-08	36.0	A
USGS	15290000	1951-12-09	36.0	A
USGS	15290000	1951-12-10	36.0	A
USGS	15290000	1951-12-11	36.0	A
USGS	15290000	1951-12-12	36.0	A
USGS	15290000	1951-12-13	36.0	A
USGS	15290000	1951-12-14	36.0	A
USGS	15290000	1951-12-15	36.0	A
USGS	15290000	1951-12-16	36.0	A
USGS	15290000	1951-12-17	36.0	A
USGS	15290000	1951-12-18	36.0	A
USGS	15290000	1951-12-19	36.0	A
USGS	15290000	1951-12-20	36.0	A
USGS	15290000	1951-12-21	36.0	A
USGS	15290000	1951-12-22	36.0	A
USGS	15290000	1951-12-23	36.0	A
USGS	15290000	1951-12-24	36.0	A
USGS	15290000	1951-12-25	36.0	A
USGS	15290000	1951-12-26	36.0	A
USGS	15290000	1951-12-27	36.0	A
USGS	15290000	1951-12-28	36.0	A
USGS	15290000	1951-12-29	36.0	A
USGS	15290000	1951-12-30	36.0	A
USGS	15290000	1951-12-31	36.0	A
USGS	15290000	1952-01-01	31.0	A
USGS	15290000	1952-01-02	31.0	A
USGS	15290000	1952-01-03	30.0	A
USGS	15290000	1952-01-04	29.0	A
USGS	15290000	1952-01-05	22.0	A
USGS	15290000	1952-01-06	22.0	A
USGS	15290000	1952-01-07	22.0	A
USGS	15290000	1952-01-08	22.0	A
USGS	15290000	1952-01-09	22.0	A
USGS	15290000	1952-01-10	22.0	A
USGS	15290000	1952-01-11	22.0	A
USGS	15290000	1952-01-12	22.0	A
USGS	15290000	1952-01-13	22.0	A
USGS	15290000	1952-01-14	22.0	A
USGS	15290000	1952-01-15	22.0	A
USGS	15290000	1952-01-16	22.0	A
USGS	15290000	1952-01-17	22.0	A
USGS	15290000	1952-01-18	22.0	A
USGS	15290000	1952-01-19	22.0	A
USGS	15290000	1952-01-20	22.0	A
USGS	15290000	1952-01-21	22.0	A
USGS	15290000	1952-01-22	22.0	A
