"site","date","year","jday","timing","resid.sig","peak"
"MENDENHALL",2018-10-20,2018,293,72,0.5926017226122,221
"MENDENHALL",2019-03-29,2019,88,-133,0.465400726530171,221
"MENDENHALL",2020-04-23,2020,114,-107,0.380301204519655,221
"MENDENHALL",2021-06-03,2021,154,-67,0.42836049819474,221
"MENDENHALL",2022-10-27,2022,300,79,0.910059334322426,221
"PHELAN",2000-09-22,2000,266,61,1.09922490470123,205
"PHELAN",2001-07-22,2001,203,-2,0.636362583957517,205
"PHELAN",2002-05-21,2002,141,-64,1.63861117974626,205
"PHELAN",2003-10-01,2003,274,69,1.32550947678151,205
"PHELAN",2004-06-10,2004,162,-43,1.70675068491837,205
"PHELAN",2005-05-16,2005,136,-69,1.46525459520902,205
"PHELAN",2006-10-10,2006,283,78,1.93528172454722,205
"PHELAN",2007-09-09,2007,252,47,1.89605119988104,205
"PHELAN",2008-06-03,2008,155,-50,1.08524432743203,205
"PHELAN",2009-06-10,2009,161,-44,1.20358436869317,205
"PHELAN",2010-05-25,2010,145,-60,1.51227452337693,205
"PHELAN",2011-05-31,2011,151,-54,1.6871184600976,205
"PHELAN",2012-09-21,2012,265,60,2.64098513505092,205
"PHELAN",2013-09-03,2013,246,41,1.71776148887804,205
"PHELAN",2014-09-14,2014,257,52,1.49299708260342,205
"PHELAN",2015-06-26,2015,177,-28,1.42929850986265,205
"PHELAN",2016-09-13,2016,257,52,1.70962334827201,205
"PHELAN",2017-06-09,2017,160,-45,1.12401702977187,205
"PHELAN",2018-08-06,2018,218,13,2.50185849912714,205
"PHELAN",2019-06-23,2019,174,-31,1.26592505409211,205
"PHELAN",2020-05-30,2020,151,-54,1.2715039917805,205
"PHELAN",2021-08-09,2021,221,16,0.986120848125266,205
"PHELAN",2022-07-19,2022,200,-5,1.58990457046538,205
"RUSSELL",2000-06-02,2000,154,-22,0.821135383358145,176
"RUSSELL",2001-06-23,2001,174,-2,0.568806219592616,176
"RUSSELL",2002-05-24,2002,144,-32,0.910317738658659,176
"RUSSELL",2003-03-02,2003,61,-115,0.722401968195566,176
"RUSSELL",2004-05-23,2004,144,-32,0.815013787623756,176
"RUSSELL",2005-08-10,2005,222,46,0.567396150709628,176
"RUSSELL",2006-09-09,2006,252,76,0.745368398787825,176
"RUSSELL",2007-09-18,2007,261,85,0.690024618843093,176
"RUSSELL",2008-07-01,2008,183,7,0.831026347815251,176
"RUSSELL",2009-04-28,2009,118,-58,1.08478156200498,176
"RUSSELL",2010-09-18,2010,261,85,0.705108323912635,176
"RUSSELL",2011-06-02,2011,153,-23,0.705529259213267,176
"RUSSELL",2012-10-07,2012,281,105,0.650068622027228,176
"RUSSELL",2013-05-21,2013,141,-35,0.589789745353263,176
"RUSSELL",2014-09-12,2014,255,79,0.859573736611764,176
"RUSSELL",2015-05-29,2015,149,-27,0.543040831576737,176
"RUSSELL",2016-09-30,2016,274,98,0.815640796113851,176
"RUSSELL",2017-10-29,2017,302,126,0.508444116089271,176
"RUSSELL",2018-09-30,2018,273,97,0.772086739551336,176
"RUSSELL",2019-06-27,2019,178,2,0.945823739343091,176
"RUSSELL",2020-04-17,2020,108,-68,0.686937234437087,176
"RUSSELL",2021-06-30,2021,181,5,0.831422769533441,176
"RUSSELL",2022-10-14,2022,287,111,0.494079474765944,176
"SAGAVANIRKTOK",2000-06-08,2000,160,-24,0.897690371973877,184
"SAGAVANIRKTOK",2001-06-10,2001,161,-23,0.565960475865031,184
"SAGAVANIRKTOK",2002-08-16,2002,228,44,0.959584437319668,184
"SAGAVANIRKTOK",2003-06-08,2003,159,-25,0.683996037684268,184
"SAGAVANIRKTOK",2004-05-27,2004,148,-36,0.86376875283235,184
"SAGAVANIRKTOK",2005-05-28,2005,148,-36,0.721102013340234,184
"SAGAVANIRKTOK",2006-05-29,2006,149,-35,0.80279074742714,184
"SAGAVANIRKTOK",2007-06-06,2007,157,-27,0.555308276100055,184
"SAGAVANIRKTOK",2008-07-11,2008,193,9,0.271086533757805,184
"SAGAVANIRKTOK",2009-05-24,2009,144,-40,0.880315878064197,184
"SAGAVANIRKTOK",2010-05-27,2010,147,-37,0.886877614089749,184
"SAGAVANIRKTOK",2011-05-25,2011,145,-39,1.03599933497183,184
"SAGAVANIRKTOK",2012-05-25,2012,146,-38,0.412710214972884,184
"SAGAVANIRKTOK",2013-06-03,2013,154,-30,0.798127248168922,184
"SAGAVANIRKTOK",2014-05-31,2014,151,-33,0.67312069950371,184
"SAGAVANIRKTOK",2015-05-19,2015,139,-45,1.09618174359755,184
"SAGAVANIRKTOK",2016-05-14,2016,135,-49,0.816092829897947,184
"SAGAVANIRKTOK",2017-05-19,2017,139,-45,0.725257293237289,184
"SAGAVANIRKTOK",2018-09-13,2018,256,72,0.646746907248322,184
"SAGAVANIRKTOK",2019-05-22,2019,142,-42,0.742885950617525,184
"SAGAVANIRKTOK",2020-05-27,2020,148,-36,0.667967373802021,184
"SAGAVANIRKTOK",2021-05-21,2021,141,-43,0.300623473793901,184
"SAGAVANIRKTOK",2022-06-02,2022,153,-31,0.262098992346035,184
"SALCHA",2000-08-15,2000,228,73,0.693633955972487,155
"SALCHA",2001-07-31,2001,212,57,0.506385604215557,155
"SALCHA",2002-08-19,2002,231,76,0.650868468683955,155
"SALCHA",2003-07-29,2003,210,55,0.612138299657284,155
"SALCHA",2004-05-08,2004,129,-26,0.662685749074923,155
"SALCHA",2005-05-01,2005,121,-34,0.59289705570379,155
"SALCHA",2006-06-24,2006,175,20,0.574512745151304,155
"SALCHA",2007-08-08,2007,220,65,0.3965231260833,155
"SALCHA",2008-07-30,2008,212,57,0.702465612802484,155
"SALCHA",2009-05-04,2009,124,-31,0.693098897232998,155
"SALCHA",2010-05-02,2010,122,-33,0.400281061919813,155
"SALCHA",2011-07-05,2011,186,31,0.570193829252619,155
"SALCHA",2012-04-23,2012,114,-41,0.452287328398904,155
"SALCHA",2013-06-06,2013,157,2,0.50177800639814,155
"SALCHA",2014-06-20,2014,171,16,0.602128784976578,155
"SALCHA",2015-07-03,2015,184,29,0.418387118600249,155
"SALCHA",2016-07-23,2016,205,50,0.565874364562418,155
"SALCHA",2017-05-11,2017,131,-24,0.381745188753541,155
"SALCHA",2018-05-12,2018,132,-23,0.366317293973516,155
"SALCHA",2019-08-18,2019,230,75,0.497566247594342,155
"SALCHA",2020-06-24,2020,176,21,0.611353971834439,155
"SALCHA",2021-04-29,2021,119,-36,0.323669312823775,155
"SALCHA",2022-05-23,2022,143,-12,0.380086034923285,155
"SAWMILL_2",2001-10-18,2001,291,15,1.58053712912378,276
"SAWMILL_2",2002-08-13,2002,225,-51,2.03880765407743,276
"SAWMILL_2",2003-10-26,2003,299,23,1.54044188942315,276
"SAWMILL_2",2004-09-23,2004,267,-9,1.52189535918333,276
"SAWMILL_2",2005-09-24,2005,267,-9,1.7468841884624,276
"SAWMILL_2",2006-09-29,2006,272,-4,1.94227107754757,276
"SAWMILL_2",2007-09-25,2007,268,-8,1.54994746822966,276
"SAWMILL_2",2008-10-15,2008,289,13,1.60492814385353,276
"SAWMILL_2",2009-09-27,2009,270,-6,1.12787328613807,276
"SAWMILL_2",2010-10-13,2010,286,10,1.3269178592926,276
"SAWMILL_2",2011-03-31,2011,90,-186,0.107858138985375,276
"SAWMILL_2",2012-09-14,2012,258,-18,1.65078722505877,276
"SAWMILL_2",2013-07-08,2013,189,-87,0.618980964252849,276
"SAWMILL_2",2014-09-06,2014,249,-27,0.786681038411077,276
"SAWMILL_2",2015-09-11,2015,254,-22,2.04327404459942,276
"SAWMILL_2",2016-09-10,2016,254,-22,1.8526801339214,276
"SAWMILL_2",2017-10-27,2017,300,24,1.95154104813104,276
"SAWMILL_2",2018-09-26,2018,269,-7,1.51252466122973,276
"SAWMILL_2",2019-03-17,2019,76,-200,0.266110689288622,276
"SAWMILL_2",2020-08-10,2020,223,-53,1.89439585420932,276
"SAWMILL_2",2021-08-13,2021,225,-51,1.8717539505848,276
"SAWMILL_2",2022-03-06,2022,65,-211,0.0881240965331542,276
"SHIP",2000-07-18,2000,200,33,0.759462785196481,167
"SHIP",2001-07-20,2001,201,34,0.482208101752916,167
"SHIP",2002-10-25,2002,298,131,0.75879912259939,167
"SHIP",2003-10-04,2003,277,110,0.422967759693502,167
"SHIP",2004-05-08,2004,129,-38,0.777267695981481,167
"SHIP",2005-05-14,2005,134,-33,0.823712977652071,167
"SHIP",2006-08-19,2006,231,64,1.02953072386268,167
"SHIP",2007-08-16,2007,228,61,0.358407115103377,167
"SHIP",2008-07-29,2008,211,44,0.622601041945618,167
"SHIP",2009-05-05,2009,125,-42,0.769891003092141,167
"SHIP",2010-05-30,2010,150,-17,0.414675368399236,167
"SHIP",2011-08-10,2011,222,55,0.510612604263908,167
"SHIP",2012-09-23,2012,267,100,1.46544974348078,167
"SHIP",2013-10-29,2013,302,135,0.738428484066448,167
"SHIP",2014-05-18,2014,138,-29,0.587526227283187,167
"SHIP",2015-09-29,2015,272,105,0.774543930809223,167
"SHIP",2016-05-17,2016,138,-29,0.509153883982956,167
"SHIP",2017-10-31,2017,304,137,0.252395302353705,167
"SHIP",2018-10-24,2018,297,130,0.65046413103353,167
"SHIP",2019-05-27,2019,147,-20,0.410336880185445,167
"SHIP",2020-05-17,2020,138,-29,0.471821997126154,167
"SHIP",2021-08-28,2021,240,73,0.370578017112106,167
"SHIP",2022-08-09,2022,221,54,0.98786462356614,167
"SITUK",2000-03-27,2000,87,-185,0.806025792682457,272
"SITUK",2001-03-11,2001,70,-202,0.758584656979807,272
"SITUK",2002-08-13,2002,225,-47,1.00924923244736,272
"SITUK",2003-08-16,2003,228,-44,0.77824311476536,272
"SITUK",2004-04-03,2004,94,-178,0.754146775305643,272
"SITUK",2005-08-25,2005,237,-35,0.77761947279471,272
"SITUK",2006-05-04,2006,124,-148,0.880725924991517,272
"SITUK",2007-09-10,2007,253,-19,0.622568836163941,272
"SITUK",2008-07-25,2008,207,-65,0.851586748164214,272
"SITUK",2009-08-17,2009,229,-43,0.931123631636658,272
"SITUK",2010-10-29,2010,302,30,0.487014887152734,272
"SITUK",2011-09-22,2011,265,-7,0.492659296880264,272
"SITUK",2012-05-12,2012,133,-139,0.881606886986155,272
"SITUK",2013-05-04,2013,124,-148,1.06367710928044,272
"SITUK",2014-09-06,2014,249,-23,0.900441742610238,272
"SITUK",2015-04-19,2015,109,-163,0.844646866163902,272
"SITUK",2016-03-29,2016,89,-183,0.684744417710894,272
"SITUK",2017-10-04,2017,277,5,0.549101185980852,272
"SITUK",2018-08-08,2018,220,-52,0.996312617254912,272
"SITUK",2019-03-18,2019,77,-195,1.23591858940128,272
"SITUK",2020-08-11,2020,224,-48,0.590942949747499,272
"SITUK",2021-08-13,2021,225,-47,1.28699820618191,272
"SITUK",2022-10-16,2022,289,17,1.0168503499155,272
"SIXMILE",2000-08-04,2000,217,47,0.243985766659636,170
"SIXMILE",2001-08-29,2001,241,71,0.616053863986348,170
"SIXMILE",2002-10-24,2002,297,127,0.790686177673661,170
"SIXMILE",2003-10-06,2003,279,109,0.592320252739695,170
"SIXMILE",2004-05-07,2004,128,-42,0.405680547042322,170
"SIXMILE",2005-05-14,2005,134,-36,0.475032790955853,170
"SIXMILE",2006-10-10,2006,283,113,0.444355457557455,170
"SIXMILE",2007-06-05,2007,156,-14,0.256711077040701,170
"SIXMILE",2008-09-03,2008,247,77,0.325468614887616,170
"SIXMILE",2009-05-04,2009,124,-46,0.26784965588261,170
"SIXMILE",2010-10-03,2010,276,106,0.460324113094681,170
"SIXMILE",2011-09-06,2011,249,79,0.705503107435201,170
"SIXMILE",2012-09-23,2012,267,97,0.648020186022459,170
"SIXMILE",2013-10-29,2013,302,132,0.357218742227131,170
"SIXMILE",2014-09-20,2014,263,93,0.335439819350807,170
"SIXMILE",2015-04-19,2015,109,-61,0.375881747569548,170
"SIXMILE",2016-04-02,2016,93,-77,0.522662890854201,170
"SIXMILE",2017-09-06,2017,249,79,0.274222018333127,170
"SIXMILE",2018-10-24,2018,297,127,0.522693367170323,170
"SIXMILE",2019-03-23,2019,82,-88,0.728950222596865,170
"SIXMILE",2020-10-02,2020,276,106,0.497027045068702,170
"SIXMILE",2021-10-31,2021,304,134,0.465903064186552,170
"SIXMILE",2022-08-20,2022,232,62,0.351037623003585,170
"SLATE",2000-06-07,2000,159,0,2.03233660816866,159
"SLATE",2001-08-14,2001,226,67,3.39548755853771,159
"SLATE",2002-05-25,2002,145,-14,2.58313106709751,159
"SLATE",2003-07-26,2003,207,48,3.73352952384041,159
"SLATE",2004-05-17,2004,138,-21,1.67598448609505,159
"SLATE",2005-05-16,2005,136,-23,3.24389200927993,159
"SLATE",2006-07-17,2006,198,39,2.5822100374077,159
"SLATE",2007-08-16,2007,228,69,0.427501733124532,159
"SLATE",2008-05-14,2008,135,-24,2.06115413994636,159
"SLATE",2009-05-02,2009,122,-37,2.89792414322065,159
"SLATE",2010-07-06,2010,187,28,2.3410623925571,159
"SLATE",2011-05-23,2011,143,-16,2.35916361130161,159
"SLATE",2012-09-07,2012,251,92,2.13013994067305,159
"SLATE",2013-05-28,2013,148,-11,1.87552165165003,159
"SLATE",2014-07-15,2014,196,37,3.68193984313223,159
"SLATE",2015-08-27,2015,239,80,2.27776298889947,159
"SLATE",2016-09-23,2016,267,108,1.90436596928415,159
"SLATE",2017-08-04,2017,216,57,2.94695391721079,159
"SLATE",2018-05-27,2018,147,-12,1.59835959295372,159
"SLATE",2019-08-03,2019,215,56,2.72030659216805,159
"SLATE",2020-05-25,2020,146,-13,2.24745058852752,159
"SLATE",2021-08-01,2021,213,54,3.82320313587263,159
"SLATE",2022-05-03,2022,123,-36,1.73434388799883,159
"SNOW",2000-06-08,2000,160,-40,0.269453301514198,200
"SNOW",2001-09-22,2001,265,65,0.744097041368737,200
"SNOW",2002-10-24,2002,297,97,0.963436902128098,200
"SNOW",2003-10-06,2003,279,79,0.657085132988719,200
"SNOW",2004-10-03,2004,277,77,0.448332249319587,200
"SNOW",2005-10-30,2005,303,103,1.07295246863924,200
"SNOW",2006-10-10,2006,283,83,0.70285536637595,200
"SNOW",2007-04-09,2007,99,-101,0.354001798266502,200
"SNOW",2008-10-10,2008,284,84,0.345471933918433,200
"SNOW",2009-10-12,2009,285,85,0.947287212225634,200
"SNOW",2010-10-02,2010,275,75,0.642370442831945,200
"SNOW",2011-10-31,2011,304,104,0.812671623919056,200
"SNOW",2012-09-23,2012,267,67,0.670543794235581,200
"SNOW",2013-10-13,2013,286,86,1.08176946376628,200
"SNOW",2014-09-18,2014,261,61,0.579053410719228,200
"SNOW",2015-09-02,2015,245,45,0.664660233996706,200
"SNOW",2016-02-29,2016,60,-140,0.656769206532487,200
"SNOW",2017-09-23,2017,266,66,0.95685175735771,200
"SNOW",2018-10-16,2018,289,89,0.810018221918739,200
"SNOW",2019-03-23,2019,82,-118,0.919422441439439,200
"SNOW",2020-10-02,2020,276,76,0.867907724273039,200
"SNOW",2021-10-31,2021,304,104,0.859946058317274,200
"SNOW",2022-09-05,2022,248,48,0.816365519141402,200
"SOLOMON",2000-08-04,2000,217,-21,7.23681041557115,238
"SOLOMON",2001-07-21,2001,202,-36,7.54119477928126,238
"SOLOMON",2002-10-21,2002,294,56,8.65893329672591,238
"SOLOMON",2003-10-03,2003,276,38,7.33286372430994,238
"SOLOMON",2004-10-03,2004,277,39,6.611552074856,238
"SOLOMON",2005-09-24,2005,267,29,8.17312748583425,238
"SOLOMON",2006-10-10,2006,283,45,11.680481798323,238
"SOLOMON",2007-05-09,2007,129,-109,0.533519743260831,238
"SOLOMON",2008-09-15,2008,259,21,8.23001151203706,238
"SOLOMON",2009-08-16,2009,228,-10,9.64755767989634,238
"SOLOMON",2010-10-02,2010,275,37,5.57716109405168,238
"SOLOMON",2011-09-20,2011,263,25,4.70046457067034,238
"SOLOMON",2012-09-20,2012,264,26,11.1102922322035,238
"SOLOMON",2013-08-10,2013,222,-16,8.07225155540595,238
"SOLOMON",2014-09-15,2014,258,20,7.27275386601659,238
"SOLOMON",2015-05-08,2015,128,-110,0.851563431902658,238
"SOLOMON",2016-09-13,2016,257,19,7.97822932532928,238
"SOLOMON",2017-10-05,2017,278,40,9.17552461448339,238
"SOLOMON",2018-07-10,2018,191,-47,9.55153121422961,238
"SOLOMON",2019-06-30,2019,181,-57,6.26747329353018,238
"SOLOMON",2020-10-03,2020,277,39,8.14202098662799,238
"SOLOMON",2021-08-12,2021,224,-14,6.41479336421169,238
"SOLOMON",2022-10-16,2022,289,51,9.47048558068797,238
"STANEY",2000-08-21,2000,234,-69,1.62268039175904,303
"STANEY",2001-09-30,2001,273,-30,1.45560225512154,303
"STANEY",2002-08-26,2002,238,-65,1.40234511474128,303
"STANEY",2003-09-13,2003,256,-47,1.45296138094452,303
"STANEY",2004-09-21,2004,265,-38,1.46766442773897,303
"STANEY",2005-09-18,2005,261,-42,1.35159615801077,303
"STANEY",2006-09-01,2006,244,-59,1.37132948214483,303
"STANEY",2007-07-10,2007,191,-112,1.75021038916693,303
"STANEY",2008-10-22,2008,296,-7,1.28058813462079,303
"STANEY",2009-09-22,2009,265,-38,1.58934001251533,303
"STANEY",2010-03-24,2010,83,-220,1.30395850362185,303
"STANEY",2011-08-20,2011,232,-71,2.05807062262087,303
"STANEY",2012-09-12,2012,256,-47,1.60205690626655,303
"STANEY",2013-04-26,2013,116,-187,1.51102199539131,303
"STANEY",2014-03-11,2014,70,-233,1.97559937123274,303
"STANEY",2015-08-28,2015,240,-63,1.63944734726437,303
"STANEY",2016-05-01,2016,122,-181,1.30805985244959,303
"STANEY",2017-05-21,2017,141,-162,1.57599264768089,303
"STANEY",2018-04-19,2018,109,-194,1.12512242333783,303
"STANEY",2019-08-23,2019,235,-68,1.29065985307128,303
"STANEY",2020-08-28,2020,241,-62,1.44311442240514,303
"STANEY",2021-08-28,2021,240,-63,1.42964996020975,303
"STANEY",2022-10-26,2022,299,-4,1.33630240765235,303
"STIKINE",2000-09-18,2000,262,86,0.145364450060323,176
"STIKINE",2001-09-23,2001,266,90,0.108841906802322,176
"STIKINE",2002-08-28,2002,240,64,0.129568036837888,176
"STIKINE",2003-10-27,2003,300,124,0.231127171130232,176
"STIKINE",2004-10-14,2004,288,112,0.140960916553285,176
"STIKINE",2005-04-28,2005,118,-58,0.167939338224555,176
"STIKINE",2006-09-25,2006,268,92,0.143844415015036,176
"STIKINE",2007-06-08,2007,159,-17,0.118843443268897,176
"STIKINE",2008-10-24,2008,298,122,0.0855809121147224,176
"STIKINE",2009-09-23,2009,266,90,0.12278688634422,176
"STIKINE",2010-03-29,2010,88,-88,0.114466386037946,176
"STIKINE",2011-09-10,2011,253,77,0.198070566348719,176
"STIKINE",2012-09-14,2012,258,82,0.111881091384862,176
"STIKINE",2013-05-14,2013,134,-42,0.0992757474018391,176
"STIKINE",2014-09-29,2014,272,96,0.159509645493369,176
"STIKINE",2015-03-14,2015,73,-103,0.216566928257084,176
"STIKINE",2016-04-06,2016,97,-79,0.188136866162036,176
"STIKINE",2017-09-28,2017,271,95,0.120498468482564,176
"STIKINE",2018-05-11,2018,131,-45,0.104740430290373,176
"STIKINE",2019-04-09,2019,99,-77,0.113311590746865,176
"STIKINE",2020-04-23,2020,114,-62,0.0988097288585339,176
"STIKINE",2021-04-30,2021,120,-56,0.107339849112376,176
"STIKINE",2022-10-19,2022,292,116,0.185531911498758,176
"SUSITNA",2001-08-01,2001,213,45,0.140741312915767,168
"SUSITNA",2002-10-22,2002,295,127,0.170997384269551,168
"SUSITNA",2003-07-28,2003,209,41,0.182033104767901,168
"SUSITNA",2004-05-08,2004,129,-39,0.323651514850623,168
"SUSITNA",2005-05-02,2005,122,-46,0.28820187395009,168
"SUSITNA",2006-10-11,2006,284,116,0.263510088050668,168
"SUSITNA",2007-05-08,2007,128,-40,0.202249732226631,168
"SUSITNA",2008-05-12,2008,133,-35,0.104957679947191,168
"SUSITNA",2009-05-03,2009,123,-45,0.377031172475408,168
"SUSITNA",2010-05-10,2010,130,-38,0.169689900541192,168
"SUSITNA",2011-05-29,2011,149,-19,0.147234013916546,168
"SUSITNA",2012-09-22,2012,266,98,0.329482143051175,168
"SUSITNA",2013-06-01,2013,152,-16,0.255675298146042,168
"SUSITNA",2014-05-05,2014,125,-43,0.249265248536245,168
"SUSITNA",2015-10-01,2015,274,106,0.188800930820182,168
"SUSITNA",2016-04-27,2016,118,-50,0.272830395571979,168
"SUSITNA",2017-05-10,2017,130,-38,0.152510853216639,168
"SUSITNA",2018-08-08,2018,220,52,0.186989860985391,168
"SUSITNA",2019-05-10,2019,130,-38,0.183375441722852,168
"SUSITNA",2020-05-11,2020,132,-36,0.181476214933866,168
"SUSITNA",2021-05-10,2021,130,-38,0.121220051640038,168
"TAIYA",2003-10-26,2003,299,80,0.472094492509646,219
"TAIYA",2004-05-02,2004,123,-96,0.408706278670977,219
"TAIYA",2005-04-27,2005,117,-102,0.686578683277524,219
"TAIYA",2006-10-22,2006,295,76,0.667720515947501,219
"TAIYA",2007-09-25,2007,268,49,0.316760722700169,219
"TAIYA",2008-10-01,2008,275,56,0.556143796398674,219
"TAIYA",2009-05-03,2009,123,-96,0.455768027269226,219
"TAIYA",2010-04-28,2010,118,-101,0.357437862640516,219
"TAIYA",2011-09-22,2011,265,46,0.295227150716915,219
"TAIYA",2012-09-27,2012,271,52,0.293257769290546,219
"TAIYA",2013-10-24,2013,297,78,0.547997664614731,219
"TAIYA",2014-10-11,2014,284,65,0.547666890634812,219
"TAIYA",2015-10-18,2015,291,72,0.587703163945213,219
"TAIYA",2016-04-02,2016,93,-126,0.622293440073542,219
"TAIYA",2017-09-28,2017,271,52,0.518198101469149,219
"TAIYA",2018-10-15,2018,288,69,0.717394958138798,219
"TAIYA",2019-03-26,2019,85,-134,0.508861955141481,219
"TAIYA",2020-10-05,2020,279,60,0.44924296213113,219
"TAIYA",2021-08-13,2021,225,6,0.454193099161018,219
"TAIYA",2022-09-03,2022,246,27,0.257807763804577,219
"TAKU",2000-10-07,2000,281,109,0.249347828149397,172
"TAKU",2001-08-10,2001,222,50,0.191617523951148,172
"TAKU",2002-10-22,2002,295,123,0.221335028722281,172
"TAKU",2003-10-27,2003,300,128,0.19062561319134,172
"TAKU",2004-06-25,2004,177,5,0.22363024694948,172
"TAKU",2005-04-28,2005,118,-54,0.257060541190448,172
"TAKU",2006-09-02,2006,245,73,0.239986865945024,172
"TAKU",2007-07-21,2007,202,30,0.215182838330312,172
"TAKU",2008-08-19,2008,232,60,0.211473169681251,172
"TAKU",2009-07-23,2009,204,32,0.190485991033946,172
"TAKU",2010-07-29,2010,210,38,0.123579895740256,172
"TAKU",2011-09-10,2011,253,81,0.14331451357342,172
"TAKU",2012-07-31,2012,213,41,0.143961775585699,172
"TAKU",2013-05-30,2013,150,-22,0.171549125680404,172
"TAKU",2014-05-16,2014,136,-36,0.197365835520032,172
"TAKU",2015-05-19,2015,139,-33,0.16080941460826,172
"TAKU",2016-04-03,2016,94,-78,0.245344369083775,172
"TAKU",2017-10-28,2017,301,129,0.205472187164869,172
"TAKU",2018-05-11,2018,131,-41,0.169583329542477,172
"TAKU",2019-09-22,2019,265,93,0.136949782245574,172
"TAKU",2020-05-11,2020,132,-40,0.130552786086029,172
"TAKU",2021-06-30,2021,181,9,0.218596668475075,172
"TAKU",2022-10-14,2022,287,115,0.323513423162386,172
"TALKEETNA",2000-09-22,2000,266,94,0.260895629611088,172
"TALKEETNA",2001-06-04,2001,155,-17,0.165171755666307,172
"TALKEETNA",2002-05-21,2002,141,-31,0.358781173495329,172
"TALKEETNA",2003-07-17,2003,198,26,0.254667068383465,172
"TALKEETNA",2004-05-08,2004,129,-43,0.351294960434741,172
"TALKEETNA",2005-05-01,2005,121,-51,0.454312133090868,172
"TALKEETNA",2006-08-19,2006,231,59,0.42946277465901,172
"TALKEETNA",2007-08-06,2007,218,46,0.125462198816858,172
"TALKEETNA",2008-07-29,2008,211,39,0.133301940176294,172
"TALKEETNA",2009-05-04,2009,124,-48,0.322337194733863,172
"TALKEETNA",2010-07-27,2010,208,36,0.114542167547442,172
"TALKEETNA",2011-08-18,2011,230,58,0.0932700087128138,172
"TALKEETNA",2012-09-21,2012,265,93,0.544410902363254,172
"TALKEETNA",2013-05-30,2013,150,-22,0.305491148787539,172
"TALKEETNA",2014-05-06,2014,126,-46,0.261388879187781,172
"TALKEETNA",2015-09-29,2015,272,100,0.295920716219158,172
"TALKEETNA",2016-05-15,2016,136,-36,0.30268703758913,172
"TALKEETNA",2017-07-09,2017,190,18,0.149289550480837,172
"TALKEETNA",2018-08-27,2018,239,67,0.212339665796089,172
"TALKEETNA",2019-03-27,2019,86,-86,0.135087787512742,172
"TALKEETNA",2020-05-15,2020,136,-36,0.294524554065144,172
