"station","year","month","variable","value"
"03NE012",2005,3,"snowfall",NA
"03NE012",2005,4,"snowfall",NA
"03NE012",2005,5,"snowfall",NA
"03NE012",2005,6,"snowfall",NA
"03NE012",2005,7,"snowfall",NA
"03NE012",2005,8,"snowfall",NA
"03NE012",2005,9,"snowfall",NA
"03NE012",2005,10,"snowfall",NA
"03NE012",2005,11,"snowfall",NA
"03NE012",2005,12,"snowfall",NA
"03NE012",2006,1,"snowfall",NA
"03NE012",2006,2,"snowfall",NA
"03NE012",2006,3,"snowfall",NA
"03NE012",2006,4,"snowfall",NA
"03NE012",2006,5,"snowfall",NA
"03NE012",2006,6,"snowfall",NA
"03NE012",2006,7,"snowfall",NA
"03NE012",2006,8,"snowfall",NA
"03NE012",2006,9,"snowfall",NA
"03NE012",2006,10,"snowfall",NA
"03NE012",2006,11,"snowfall",NA
"03NE012",2006,12,"snowfall",NA
"03NE012",2007,1,"snowfall",NA
"03NE012",2007,2,"snowfall",NA
"03NE012",2007,3,"snowfall",NA
"03NE012",2007,4,"snowfall",NA
"03NE012",2007,5,"snowfall",NA
"03NE012",2007,6,"snowfall",NA
"03NE012",2007,7,"snowfall",NA
"03NE012",2007,8,"snowfall",NA
"03NE012",2007,9,"snowfall",NA
"03NE012",2007,10,"snowfall",NA
"03NE012",2007,11,"snowfall",NA
"03NE012",2007,12,"snowfall",NA
"03NE012",2008,1,"snowfall",NA
"03NE012",2008,2,"snowfall",NA
"03NE012",2008,3,"snowfall",NA
"03NE012",2008,4,"snowfall",NA
"03NE012",2008,5,"snowfall",NA
"03NE012",2008,6,"snowfall",NA
"03NE012",2008,7,"snowfall",NA
"03NE012",2008,8,"snowfall",NA
"03NE012",2008,9,"snowfall",NA
"03NE012",2008,10,"snowfall",NA
"03NE012",2008,11,"snowfall",NA
"03NE012",2008,12,"snowfall",NA
"03NE012",2009,1,"snowfall",NA
"03NE012",2009,2,"snowfall",NA
"03NE012",2009,3,"snowfall",NA
"03NE012",2009,4,"snowfall",NA
"03NE012",2009,5,"snowfall",NA
"03NE012",2009,6,"snowfall",NA
"03NE012",2009,7,"snowfall",NA
"03NE012",2009,8,"snowfall",NA
"03NE012",2009,9,"snowfall",NA
"03NE012",2009,10,"snowfall",NA
"03NE012",2009,11,"snowfall",NA
"03NE012",2009,12,"snowfall",NA
"03NE012",2010,1,"snowfall",NA
"03NE012",2010,2,"snowfall",NA
"03NE012",2010,3,"snowfall",NA
"03NE012",2010,4,"snowfall",NA
"03NE012",2010,5,"snowfall",NA
"03NE012",2010,6,"snowfall",NA
"03NE012",2010,7,"snowfall",NA
"03NE012",2010,8,"snowfall",NA
"03NE012",2010,9,"snowfall",NA
"03NE012",2010,10,"snowfall",NA
"03NE012",2010,11,"snowfall",NA
"03NE012",2010,12,"snowfall",NA
"03NE012",2011,1,"snowfall",NA
"03NE012",2011,2,"snowfall",NA
"03NE012",2011,3,"snowfall",NA
"03NE012",2011,4,"snowfall",NA
"03NE012",2011,5,"snowfall",NA
"03NE012",2011,6,"snowfall",NA
"03NE012",2011,7,"snowfall",NA
"03NE012",2011,8,"snowfall",NA
"03NE012",2011,9,"snowfall",NA
"03NE012",2011,10,"snowfall",NA
"03NE012",2011,11,"snowfall",NA
"03NE012",2011,12,"snowfall",NA
"03NE012",2012,1,"snowfall",NA
"03NE012",2012,2,"snowfall",NA
"03NE012",2012,3,"snowfall",NA
"03NE012",2012,4,"snowfall",NA
"03NE012",2012,5,"snowfall",NA
"03NE012",2012,6,"snowfall",NA
"03NE012",2012,7,"snowfall",NA
"03NE012",2012,8,"snowfall",NA
"03NE012",2012,9,"snowfall",NA
"03NE012",2012,10,"snowfall",NA
"03NE012",2012,11,"snowfall",NA
"03NE012",2012,12,"snowfall",NA
"03NE012",2013,1,"snowfall",NA
"03NE012",2013,2,"snowfall",NA
"03NE012",2013,3,"snowfall",NA
"03NE012",2013,4,"snowfall",NA
"03NE012",2013,5,"snowfall",NA
"03NE012",2013,6,"snowfall",NA
"03NE012",2013,7,"snowfall",NA
"03NE012",2013,8,"snowfall",NA
"03NE012",2013,9,"snowfall",NA
"03NE012",2013,10,"snowfall",NA
"03NE012",2013,11,"snowfall",NA
"03NE012",2013,12,"snowfall",NA
"03NE012",2014,1,"snowfall",NA
"03NE012",2014,2,"snowfall",NA
"03NE012",2014,3,"snowfall",NA
"03NE012",2014,4,"snowfall",NA
"03NE012",2014,5,"snowfall",NA
"03NE012",2014,6,"snowfall",NA
"03NE012",2014,7,"snowfall",NA
"03NE012",2014,8,"snowfall",NA
"03NE012",2014,9,"snowfall",NA
"03NE012",2014,10,"snowfall",NA
"03NE012",2014,11,"snowfall",NA
"03NE012",2014,12,"snowfall",NA
"03NE012",2015,1,"snowfall",NA
"03NE012",2015,2,"snowfall",NA
"03NE012",2015,3,"snowfall",NA
"03NE012",2015,4,"snowfall",NA
"03NE012",2015,5,"snowfall",NA
"03NE012",2015,6,"snowfall",NA
"03NE012",2015,7,"snowfall",NA
"03NE012",2015,8,"snowfall",NA
"03NE012",2015,9,"snowfall",NA
"03NE012",2015,10,"snowfall",NA
"03NE012",2015,11,"snowfall",NA
"03NE012",2015,12,"snowfall",NA
"03NE012",2016,1,"snowfall",NA
"03NE012",2016,2,"snowfall",NA
"03NE012",2016,3,"snowfall",NA
"03NE012",2016,4,"snowfall",NA
"03NE012",2016,5,"snowfall",NA
"03NE012",2016,6,"snowfall",NA
"03NE012",2016,7,"snowfall",NA
"03NE012",2016,8,"snowfall",NA
"03NE012",2016,9,"snowfall",NA
"03NE012",2016,10,"snowfall",NA
"03NE012",2016,11,"snowfall",NA
"03NE012",2016,12,"snowfall",NA
"03NE012",2017,1,"snowfall",NA
"03NE012",2017,2,"snowfall",NA
"03NE012",2017,3,"snowfall",NA
"03NE012",2017,4,"snowfall",NA
"03NE012",2017,5,"snowfall",NA
"03NE012",2017,6,"snowfall",NA
"03NE012",2017,7,"snowfall",NA
"03NE012",2017,8,"snowfall",NA
"03NE012",2017,9,"snowfall",NA
"03NE012",2017,10,"snowfall",NA
"03NE012",2017,11,"snowfall",NA
"03NE012",2017,12,"snowfall",NA
"03NE012",2018,1,"snowfall",NA
"03NE012",2018,2,"snowfall",NA
"03NE012",2018,3,"snowfall",NA
"03NE012",2018,4,"snowfall",NA
"03NE012",2018,5,"snowfall",NA
"03NE012",2018,6,"snowfall",NA
"03NE012",2018,7,"snowfall",NA
"03NE012",2018,8,"snowfall",NA
"03NE012",2018,9,"snowfall",NA
"03NE012",2018,10,"snowfall",NA
"03NE012",2018,11,"snowfall",NA
"03NE012",2018,12,"snowfall",NA
"03NE012",2019,1,"snowfall",NA
"03NE012",2019,2,"snowfall",NA
"03NE012",2019,3,"snowfall",NA
"03NE012",2019,4,"snowfall",NA
"03NE012",2019,5,"snowfall",NA
"03NE012",2019,6,"snowfall",NA
"03NE012",2019,7,"snowfall",NA
"03NE012",2019,8,"snowfall",NA
"03NE012",2019,9,"snowfall",NA
"03NE012",2019,10,"snowfall",NA
"03NE012",2019,11,"snowfall",NA
"03NE012",2019,12,"snowfall",NA
"03NE012",2020,1,"snowfall",NA
"03NE012",2020,2,"snowfall",NA
"03NE012",2020,3,"snowfall",NA
"03NE012",2020,4,"snowfall",NA
"03NE012",2020,5,"snowfall",NA
"03NE012",2020,6,"snowfall",NA
"03NE012",2020,7,"snowfall",NA
"03NE012",2020,8,"snowfall",NA
"03NE012",2020,9,"snowfall",NA
"03NE012",2020,10,"snowfall",NA
"03NE012",2020,11,"snowfall",NA
"03NE012",2020,12,"snowfall",NA
"03NE012",2021,1,"snowfall",NA
"03NE012",2021,2,"snowfall",NA
"03NE012",2021,3,"snowfall",NA
"03NE012",2021,4,"snowfall",NA
"03NE012",2021,5,"snowfall",NA
"03NE012",2021,6,"snowfall",NA
"03NE012",2021,7,"snowfall",NA
"03NE012",2021,8,"snowfall",NA
"03NE012",2021,9,"snowfall",NA
"03NE012",2021,10,"snowfall",NA
"03NE012",2021,11,"snowfall",NA
"03NE012",2021,12,"snowfall",NA
"03NE012",2022,1,"snowfall",NA
"03NE012",2022,2,"snowfall",NA
"03NE012",2022,3,"snowfall",NA
"03NE012",2022,4,"snowfall",NA
"03NE012",2022,5,"snowfall",NA
"03NE012",2022,6,"snowfall",NA
"03NE012",2022,7,"snowfall",NA
"03NE012",2022,8,"snowfall",NA
"03NE012",2022,9,"snowfall",NA
"03NE012",2022,10,"snowfall",NA
"03NE012",2022,11,"snowfall",NA
"03NE012",2022,12,"snowfall",NA
"03NE012",2023,1,"snowfall",NA
"03NE012",2023,2,"snowfall",NA
"03NE012",2023,3,"snowfall",NA
"03NE012",2023,4,"snowfall",NA
"03NE012",2023,5,"snowfall",NA
"03NE012",2023,6,"snowfall",NA
"03NE012",2023,7,"snowfall",NA
"03NE012",2023,8,"snowfall",NA
"03NE012",2023,9,"snowfall",NA
"03NE012",2023,10,"snowfall",NA
"03NE012",2023,11,"snowfall",NA
"03NE012",2023,12,"snowfall",NA
"03NE012",2024,1,"snowfall",NA
"03NE012",2024,2,"snowfall",NA
"03NE012",2024,3,"snowfall",NA
"03NE012",2024,4,"snowfall",NA
"03NE012",2024,5,"snowfall",NA
"03NE012",2024,6,"snowfall",NA
"03NE012",2024,7,"snowfall",NA
"03NE012",2024,8,"snowfall",NA
"03NE012",2024,9,"snowfall",NA
"03NE012",2024,10,"snowfall",NA
"03NE012",2024,11,"snowfall",NA
"03NE012",2024,12,"snowfall",NA
"03NF001",1999,1,"snowfall",NA
"03NF001",1999,2,"snowfall",NA
"03NF001",1999,3,"snowfall",NA
"03NF001",1999,4,"snowfall",NA
"03NF001",1999,5,"snowfall",NA
"03NF001",1999,6,"snowfall",NA
"03NF001",1999,7,"snowfall",NA
"03NF001",1999,8,"snowfall",NA
"03NF001",1999,9,"snowfall",NA
"03NF001",1999,10,"snowfall",NA
"03NF001",1999,11,"snowfall",NA
"03NF001",1999,12,"snowfall",NA
"03NF001",2000,1,"snowfall",NA
"03NF001",2000,2,"snowfall",NA
"03NF001",2000,3,"snowfall",NA
"03NF001",2000,4,"snowfall",NA
"03NF001",2000,5,"snowfall",NA
"03NF001",2000,6,"snowfall",NA
"03NF001",2000,7,"snowfall",NA
"03NF001",2000,8,"snowfall",NA
"03NF001",2000,9,"snowfall",NA
"03NF001",2000,10,"snowfall",NA
"03NF001",2000,11,"snowfall",NA
"03NF001",2000,12,"snowfall",NA
"03NF001",2001,1,"snowfall",NA
"03NF001",2001,2,"snowfall",NA
"03NF001",2001,3,"snowfall",NA
"03NF001",2001,4,"snowfall",NA
"03NF001",2001,5,"snowfall",NA
"03NF001",2001,6,"snowfall",NA
"03NF001",2001,7,"snowfall",NA
"03NF001",2001,8,"snowfall",NA
"03NF001",2001,9,"snowfall",NA
"03NF001",2001,10,"snowfall",NA
"03NF001",2001,11,"snowfall",NA
"03NF001",2001,12,"snowfall",NA
"03NF001",2002,1,"snowfall",NA
"03NF001",2002,2,"snowfall",NA
"03NF001",2002,3,"snowfall",NA
"03NF001",2002,4,"snowfall",NA
"03NF001",2002,5,"snowfall",NA
"03NF001",2002,6,"snowfall",NA
"03NF001",2002,7,"snowfall",NA
"03NF001",2002,8,"snowfall",NA
"03NF001",2002,9,"snowfall",NA
"03NF001",2002,10,"snowfall",NA
"03NF001",2002,11,"snowfall",NA
"03NF001",2002,12,"snowfall",NA
"03NF001",2003,1,"snowfall",NA
"03NF001",2003,2,"snowfall",NA
"03NF001",2003,3,"snowfall",NA
"03NF001",2003,4,"snowfall",NA
"03NF001",2003,5,"snowfall",NA
"03NF001",2003,6,"snowfall",NA
"03NF001",2003,7,"snowfall",NA
"03NF001",2003,8,"snowfall",NA
"03NF001",2003,9,"snowfall",NA
"03NF001",2003,10,"snowfall",NA
"03NF001",2003,11,"snowfall",NA
"03NF001",2003,12,"snowfall",NA
"03NF001",2004,1,"snowfall",NA
"03NF001",2004,2,"snowfall",NA
"03NF001",2004,3,"snowfall",NA
"03NF001",2004,4,"snowfall",NA
"03NF001",2004,5,"snowfall",NA
"03NF001",2004,6,"snowfall",NA
"03NF001",2004,7,"snowfall",NA
"03NF001",2004,8,"snowfall",NA
"03NF001",2004,9,"snowfall",NA
"03NF001",2004,10,"snowfall",NA
"03NF001",2004,11,"snowfall",NA
"03NF001",2004,12,"snowfall",NA
"03NF001",2005,1,"snowfall",NA
"03NF001",2005,2,"snowfall",NA
"03NF001",2005,3,"snowfall",NA
"03NF001",2005,4,"snowfall",NA
"03NF001",2005,5,"snowfall",NA
"03NF001",2005,6,"snowfall",NA
"03NF001",2005,7,"snowfall",NA
"03NF001",2005,8,"snowfall",NA
"03NF001",2005,9,"snowfall",NA
"03NF001",2005,10,"snowfall",NA
"03NF001",2005,11,"snowfall",NA
"03NF001",2005,12,"snowfall",NA
"03NF001",2006,1,"snowfall",NA
"03NF001",2006,2,"snowfall",NA
"03NF001",2006,3,"snowfall",NA
"03NF001",2006,4,"snowfall",NA
"03NF001",2006,5,"snowfall",NA
"03NF001",2006,6,"snowfall",NA
"03NF001",2006,7,"snowfall",NA
"03NF001",2006,8,"snowfall",NA
"03NF001",2006,9,"snowfall",NA
"03NF001",2006,10,"snowfall",NA
"03NF001",2006,11,"snowfall",NA
"03NF001",2006,12,"snowfall",NA
"03NF001",2007,1,"snowfall",NA
"03NF001",2007,2,"snowfall",NA
"03NF001",2007,3,"snowfall",NA
"03NF001",2007,4,"snowfall",NA
"03NF001",2007,5,"snowfall",NA
"03NF001",2007,6,"snowfall",NA
"03NF001",2007,7,"snowfall",NA
"03NF001",2007,8,"snowfall",NA
"03NF001",2007,9,"snowfall",NA
"03NF001",2007,10,"snowfall",NA
"03NF001",2007,11,"snowfall",NA
"03NF001",2007,12,"snowfall",NA
"03NF001",2008,1,"snowfall",NA
"03NF001",2008,2,"snowfall",NA
"03NF001",2008,3,"snowfall",NA
"03NF001",2008,4,"snowfall",NA
"03NF001",2008,5,"snowfall",NA
"03NF001",2008,6,"snowfall",NA
"03NF001",2008,7,"snowfall",NA
"03NF001",2008,8,"snowfall",NA
"03NF001",2008,9,"snowfall",NA
"03NF001",2008,10,"snowfall",NA
"03NF001",2008,11,"snowfall",NA
"03NF001",2008,12,"snowfall",NA
"03NF001",2009,1,"snowfall",NA
"03NF001",2009,2,"snowfall",NA
"03NF001",2009,3,"snowfall",NA
"03NF001",2009,4,"snowfall",NA
"03NF001",2009,5,"snowfall",NA
"03NF001",2009,6,"snowfall",NA
"03NF001",2009,7,"snowfall",NA
"03NF001",2009,8,"snowfall",NA
"03NF001",2009,9,"snowfall",NA
"03NF001",2009,10,"snowfall",NA
"03NF001",2009,11,"snowfall",NA
"03NF001",2009,12,"snowfall",NA
"03NF001",2010,1,"snowfall",NA
"03NF001",2010,2,"snowfall",NA
"03NF001",2010,3,"snowfall",NA
"03NF001",2010,4,"snowfall",NA
"03NF001",2010,5,"snowfall",NA
"03NF001",2010,6,"snowfall",NA
"03NF001",2010,7,"snowfall",NA
"03NF001",2010,8,"snowfall",NA
"03NF001",2010,9,"snowfall",NA
"03NF001",2010,10,"snowfall",NA
"03NF001",2010,11,"snowfall",NA
"03NF001",2010,12,"snowfall",NA
"03NF001",2011,1,"snowfall",NA
"03NF001",2011,2,"snowfall",NA
"03NF001",2011,3,"snowfall",NA
"03NF001",2011,4,"snowfall",NA
"03NF001",2011,5,"snowfall",NA
"03NF001",2011,6,"snowfall",NA
"03NF001",2011,7,"snowfall",NA
"03NF001",2011,8,"snowfall",NA
"03NF001",2011,9,"snowfall",NA
"03NF001",2011,10,"snowfall",NA
"03NF001",2011,11,"snowfall",NA
"03NF001",2011,12,"snowfall",NA
"03NF001",2012,1,"snowfall",NA
"03NF001",2012,2,"snowfall",NA
"03NF001",2012,3,"snowfall",NA
"03NF001",2012,4,"snowfall",NA
"03NF001",2012,5,"snowfall",NA
"03NF001",2012,6,"snowfall",NA
"03NF001",2012,7,"snowfall",NA
"03NF001",2012,8,"snowfall",NA
"03NF001",2012,9,"snowfall",NA
"03NF001",2012,10,"snowfall",NA
"03NF001",2012,11,"snowfall",NA
"03NF001",2012,12,"snowfall",NA
"03NF001",2013,1,"snowfall",NA
"03NF001",2013,2,"snowfall",NA
"03NF001",2013,3,"snowfall",NA
"03NF001",2013,4,"snowfall",NA
"03NF001",2013,5,"snowfall",NA
"03NF001",2013,6,"snowfall",NA
"03NF001",2013,7,"snowfall",NA
"03NF001",2013,8,"snowfall",NA
"03NF001",2013,9,"snowfall",NA
"03NF001",2013,10,"snowfall",NA
"03NF001",2013,11,"snowfall",NA
"03NF001",2013,12,"snowfall",NA
"03NF001",2014,1,"snowfall",NA
"03NF001",2014,2,"snowfall",NA
"03NF001",2014,3,"snowfall",NA
"03NF001",2014,4,"snowfall",NA
"03NF001",2014,5,"snowfall",NA
"03NF001",2014,6,"snowfall",NA
"03NF001",2014,7,"snowfall",NA
"03NF001",2014,8,"snowfall",NA
"03NF001",2014,9,"snowfall",NA
"03NF001",2014,10,"snowfall",NA
"03NF001",2014,11,"snowfall",NA
"03NF001",2014,12,"snowfall",NA
"03NF001",2015,1,"snowfall",NA
"03NF001",2015,2,"snowfall",NA
"03NF001",2015,3,"snowfall",NA
"03NF001",2015,4,"snowfall",NA
"03NF001",2015,5,"snowfall",NA
"03NF001",2015,6,"snowfall",NA
"03NF001",2015,7,"snowfall",NA
"03NF001",2015,8,"snowfall",NA
"03NF001",2015,9,"snowfall",NA
"03NF001",2015,10,"snowfall",NA
"03NF001",2015,11,"snowfall",NA
"03NF001",2015,12,"snowfall",NA
"03NF001",2016,1,"snowfall",NA
"03NF001",2016,2,"snowfall",NA
"03NF001",2016,3,"snowfall",NA
"03NF001",2016,4,"snowfall",NA
"03NF001",2016,5,"snowfall",NA
"03NF001",2016,6,"snowfall",NA
"03NF001",2016,7,"snowfall",NA
"03NF001",2016,8,"snowfall",NA
"03NF001",2016,9,"snowfall",NA
"03NF001",2016,10,"snowfall",NA
"03NF001",2016,11,"snowfall",NA
"03NF001",2016,12,"snowfall",NA
"03NF001",2017,1,"snowfall",NA
"03NF001",2017,2,"snowfall",NA
"03NF001",2017,3,"snowfall",NA
"03NF001",2017,4,"snowfall",NA
"03NF001",2017,5,"snowfall",NA
"03NF001",2017,6,"snowfall",NA
"03NF001",2017,7,"snowfall",NA
"03NF001",2017,8,"snowfall",NA
"03NF001",2017,9,"snowfall",NA
"03NF001",2017,10,"snowfall",NA
"03NF001",2017,11,"snowfall",NA
"03NF001",2017,12,"snowfall",NA
"03NF001",2018,1,"snowfall",NA
"03NF001",2018,2,"snowfall",NA
"03NF001",2018,3,"snowfall",NA
"03NF001",2018,4,"snowfall",NA
"03NF001",2018,5,"snowfall",NA
"03NF001",2018,6,"snowfall",NA
"03NF001",2018,7,"snowfall",NA
"03NF001",2018,8,"snowfall",NA
"03NF001",2018,9,"snowfall",NA
"03NF001",2018,10,"snowfall",NA
"03NF001",2018,11,"snowfall",NA
"03NF001",2018,12,"snowfall",NA
"03NF001",2019,1,"snowfall",NA
"03NF001",2019,2,"snowfall",NA
"03NF001",2019,3,"snowfall",NA
"03NF001",2019,4,"snowfall",NA
"03NF001",2019,5,"snowfall",NA
"03NF001",2019,6,"snowfall",NA
"03NF001",2019,7,"snowfall",NA
"03NF001",2019,8,"snowfall",NA
"03NF001",2019,9,"snowfall",NA
"03NF001",2019,10,"snowfall",NA
"03NF001",2019,11,"snowfall",NA
"03NF001",2019,12,"snowfall",NA
"03NF001",2020,1,"snowfall",NA
"03NF001",2020,2,"snowfall",NA
"03NF001",2020,3,"snowfall",NA
"03NF001",2020,4,"snowfall",NA
"03NF001",2020,5,"snowfall",NA
"03NF001",2020,6,"snowfall",NA
"03NF001",2020,7,"snowfall",NA
"03NF001",2020,8,"snowfall",NA
"03NF001",2020,9,"snowfall",NA
"03NF001",2020,10,"snowfall",NA
"03NF001",2020,11,"snowfall",NA
"03NF001",2020,12,"snowfall",NA
"03NF001",2021,1,"snowfall",NA
"03NF001",2021,2,"snowfall",NA
"03NF001",2021,3,"snowfall",NA
"03NF001",2021,4,"snowfall",NA
"03NF001",2021,5,"snowfall",NA
"03NF001",2021,6,"snowfall",NA
"03NF001",2021,7,"snowfall",NA
"03NF001",2021,8,"snowfall",NA
"03NF001",2021,9,"snowfall",NA
"03NF001",2021,10,"snowfall",NA
"03NF001",2021,11,"snowfall",NA
"03NF001",2021,12,"snowfall",NA
"03NF001",2022,1,"snowfall",NA
"03NF001",2022,2,"snowfall",NA
"03NF001",2022,3,"snowfall",NA
"03NF001",2022,4,"snowfall",NA
"03NF001",2022,5,"snowfall",NA
"03NF001",2022,6,"snowfall",NA
"03NF001",2022,7,"snowfall",NA
"03NF001",2022,8,"snowfall",NA
"03NF001",2022,9,"snowfall",NA
"03NF001",2022,10,"snowfall",NA
"03NF001",2022,11,"snowfall",NA
"03NF001",2022,12,"snowfall",NA
"03NF001",2023,1,"snowfall",NA
"03NF001",2023,2,"snowfall",NA
"03NF001",2023,3,"snowfall",NA
"03NF001",2023,4,"snowfall",NA
"03NF001",2023,5,"snowfall",NA
"03NF001",2023,6,"snowfall",NA
"03NF001",2023,7,"snowfall",NA
"03NF001",2023,8,"snowfall",NA
"03NF001",2023,9,"snowfall",NA
"03NF001",2023,10,"snowfall",NA
"03NF001",2023,11,"snowfall",NA
"03NF001",2023,12,"snowfall",NA
"03NF001",2024,1,"snowfall",NA
"03NF001",2024,2,"snowfall",NA
"03NF001",2024,3,"snowfall",NA
"03NF001",2024,4,"snowfall",NA
"03NF001",2024,5,"snowfall",NA
"03NF001",2024,6,"snowfall",NA
"03NF001",2024,7,"snowfall",NA
"03NF001",2024,8,"snowfall",NA
"03NF001",2024,9,"snowfall",NA
"03NF001",2024,10,"snowfall",NA
"03NF001",2024,11,"snowfall",NA
"03NF001",2024,12,"snowfall",NA
"04DC001",1999,1,"snowfall",0.010278844850708
"04DC001",1999,2,"snowfall",0.0541170688218241
"04DC001",1999,3,"snowfall",0.0267467270225201
"04DC001",1999,4,"snowfall",0.00982241102354602
"04DC001",1999,5,"snowfall",0.00794266476710711
"04DC001",1999,6,"snowfall",0.000202910766894402
"04DC001",1999,7,"snowfall",0
"04DC001",1999,8,"snowfall",0
"04DC001",1999,9,"snowfall",1.07960868060062e-05
"04DC001",1999,10,"snowfall",0.04130819777637
"04DC001",1999,11,"snowfall",0.0503177982090357
"04DC001",1999,12,"snowfall",0.0370737177855412
"04DC001",2000,1,"snowfall",0.0129061942383479
"04DC001",2000,2,"snowfall",0.0163361329447243
"04DC001",2000,3,"snowfall",0.0209975689263338
"04DC001",2000,4,"snowfall",0.0193602762613963
"04DC001",2000,5,"snowfall",0.0262710096759044
"04DC001",2000,6,"snowfall",0.00550655486197937
"04DC001",2000,7,"snowfall",0
"04DC001",2000,8,"snowfall",1.39625541513977e-07
"04DC001",2000,9,"snowfall",0.00704872676983609
"04DC001",2000,10,"snowfall",0.00819773721842822
"04DC001",2000,11,"snowfall",0.021027570834531
"04DC001",2000,12,"snowfall",0.0122240497402428
"04DC001",2001,1,"snowfall",0.0213405109642619
"04DC001",2001,2,"snowfall",0.0125186567971192
"04DC001",2001,3,"snowfall",0.0207428405967588
"04DC001",2001,4,"snowfall",0.01918370664121
"04DC001",2001,5,"snowfall",0.00149598104449164
"04DC001",2001,6,"snowfall",5.85800362939266e-07
"04DC001",2001,7,"snowfall",0
"04DC001",2001,8,"snowfall",0
"04DC001",2001,9,"snowfall",1.02290892322529e-08
"04DC001",2001,10,"snowfall",0.0478895045470443
"04DC001",2001,11,"snowfall",0.0297491414895159
"04DC001",2001,12,"snowfall",0.0641439217535153
"04DC001",2002,1,"snowfall",0.0151275149097582
"04DC001",2002,2,"snowfall",0.0255685222635061
"04DC001",2002,3,"snowfall",0.0312994215417474
"04DC001",2002,4,"snowfall",0.023327499939907
"04DC001",2002,5,"snowfall",0.0395548290304862
"04DC001",2002,6,"snowfall",0.00066862391210262
"04DC001",2002,7,"snowfall",0
"04DC001",2002,8,"snowfall",0
"04DC001",2002,9,"snowfall",0.00274372730156922
"04DC001",2002,10,"snowfall",0.0337211906474832
"04DC001",2002,11,"snowfall",0.0430579032259987
"04DC001",2002,12,"snowfall",0.0576412376067842
"04DC001",2003,1,"snowfall",0.0175805426247004
"04DC001",2003,2,"snowfall",0.0232925463317838
"04DC001",2003,3,"snowfall",0.0176764342563588
"04DC001",2003,4,"snowfall",0.0181215410816181
"04DC001",2003,5,"snowfall",0.00383982054503011
"04DC001",2003,6,"snowfall",4.18613317044271e-07
"04DC001",2003,7,"snowfall",0
"04DC001",2003,8,"snowfall",0
"04DC001",2003,9,"snowfall",0.00428387636691293
"04DC001",2003,10,"snowfall",0.030495235331737
"04DC001",2003,11,"snowfall",0.0257736064349923
"04DC001",2003,12,"snowfall",0.0348758892752283
"04DC001",2004,1,"snowfall",0.0277082177721494
"04DC001",2004,2,"snowfall",0.0205068501793045
"04DC001",2004,3,"snowfall",0.0563981958857412
"04DC001",2004,4,"snowfall",0.0593570261014891
"04DC001",2004,5,"snowfall",0.0335839980097492
"04DC001",2004,6,"snowfall",0.00455825670367745
"04DC001",2004,7,"snowfall",0
"04DC001",2004,8,"snowfall",0.000719035280184128
"04DC001",2004,9,"snowfall",0.00115608583894139
"04DC001",2004,10,"snowfall",0.0405739818884458
"04DC001",2004,11,"snowfall",0.0395569224545385
"04DC001",2004,12,"snowfall",0.0306981085870083
"04DC001",2005,1,"snowfall",0.0312046117915799
"04DC001",2005,2,"snowfall",0.0270473913786553
"04DC001",2005,3,"snowfall",0.0194199095137216
"04DC001",2005,4,"snowfall",0.0298173337420834
"04DC001",2005,5,"snowfall",0.00844436684853965
"04DC001",2005,6,"snowfall",2.38380040619424e-07
"04DC001",2005,7,"snowfall",0
"04DC001",2005,8,"snowfall",0
"04DC001",2005,9,"snowfall",1.61433244112751e-06
"04DC001",2005,10,"snowfall",0.0109019211451139
"04DC001",2005,11,"snowfall",0.038388116821351
"04DC001",2005,12,"snowfall",0.0431638571373765
"04DC001",2006,1,"snowfall",0.019958198200279
"04DC001",2006,2,"snowfall",0.0107647961091313
"04DC001",2006,3,"snowfall",0.0333059416982221
"04DC001",2006,4,"snowfall",0.0106093950915944
"04DC001",2006,5,"snowfall",0.0223149849126148
"04DC001",2006,6,"snowfall",4.72475253221842e-11
"04DC001",2006,7,"snowfall",0
"04DC001",2006,8,"snowfall",0
"04DC001",2006,9,"snowfall",0.00190591637729951
"04DC001",2006,10,"snowfall",0.0929070982151748
"04DC001",2006,11,"snowfall",0.0551624634454976
"04DC001",2006,12,"snowfall",0.0263348927786553
"04DC001",2007,1,"snowfall",0.0200215287478674
"04DC001",2007,2,"snowfall",0.00711198632654937
"04DC001",2007,3,"snowfall",0.0420743338792154
"04DC001",2007,4,"snowfall",0.0173017697540946
"04DC001",2007,5,"snowfall",0.0113465240791173
"04DC001",2007,6,"snowfall",5.20300705334465e-06
"04DC001",2007,7,"snowfall",0
"04DC001",2007,8,"snowfall",0
"04DC001",2007,9,"snowfall",0.0124695781731044
"04DC001",2007,10,"snowfall",0.0169784311827585
"04DC001",2007,11,"snowfall",0.0318651748738384
"04DC001",2007,12,"snowfall",0.0251584201223396
"04DC001",2008,1,"snowfall",0.0258344826389208
"04DC001",2008,2,"snowfall",0.0205086181287135
"04DC001",2008,3,"snowfall",0.030357768645987
"04DC001",2008,4,"snowfall",0.0576248555001639
"04DC001",2008,5,"snowfall",0.0329417793926097
"04DC001",2008,6,"snowfall",1.01275472924934e-06
"04DC001",2008,7,"snowfall",0
"04DC001",2008,8,"snowfall",0
"04DC001",2008,9,"snowfall",4.34794393464048e-05
"04DC001",2008,10,"snowfall",0.0085003347589645
"04DC001",2008,11,"snowfall",0.0594299189542988
